id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCDMTPO21N000000924,장소,문화시설,7233166,CGV,소풍점,,100208,CGV,4119010900105390001,경기도,부천시,상동,,539-1,4119010900,4119074400,411902000015,송내대로,239,126.756336453922,37.5035569883324,다사342451,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000925,장소,문화시설,16371403,CGV,의정부점,,100208,CGV,4115010100101680054,경기도,의정부시,의정부동,,168-54,4115010100,4115051000,411503215066,평화로,525,127.046168285622,37.7371977092613,다사600709,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000926,장소,문화시설,17024028,코코아DVD영화관,라페스타점,,92005,비디오/DVD감상실,4128510400107780002,경기도,고양시 일산동구,장항동,,778-2,4128510400,4128559000,412853193011,무궁화로,34,126.768376057818,37.6626060249493,다사354628,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000927,장소,문화시설,17031885,NC백화점송파점소극장,,,100202,일반극장/영화관,1171010800106340000,서울특별시,송파구,문정동,,634,1171010800,1171064200,117103123017,충민로,66,127.125840888758,37.4772369727346,다사669420,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000928,장소,문화시설,17321500,메가박스,화곡점,,100212,메가박스,1150010300110730010,서울특별시,강서구,화곡동,,1073-10,1150010300,1150054000,115003005069,화곡로,142,126.837567664361,37.5405810938405,다사414492,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000929,장소,문화시설,17460367,CGV,판교점,,100208,CGV,4113511000105410000,경기도,성남시 분당구,백현동,,541,4113511000,4113565700,411354340519,판교역로146번길,20,127.112126676314,37.3927860991092,다사656327,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000930,장소,문화시설,18432251,꽁툰만화북카페,,,92005,비디오/DVD감상실,4812914100100630011,경상남도,창원시 진해구,이동,,63-11,4812914100,4812959000,481294793556,충장로445번길,24,128.700570404995,35.1502446052174,마라093845,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000931,장소,문화시설,18432614,놀숲,해운대점,,92005,비디오/DVD감상실,2635010700114830001,부산광역시,해운대구,좌동,,1483-1,2635010700,2635055200,263504199084,세실로27번길,17,129.178203328477,35.1683429848118,마라528871,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000932,장소,문화시설,18860891,명배우봉하극장콜로노스,,,100202,일반극장/영화관,4825025028103160001,경상남도,김해시,진영읍,본산리,316-1,4825025028,4825025000,482504805369,본산1로56번길,30,128.750230437588,35.312435729855,마마136025,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000933,장소,문화시설,18907124,판타스틱큐브,,,100202,일반극장/영화관,4119010800111560000,경기도,부천시,중동,,1156,4119010800,4119074200,411903000065,길주로,210,126.766239695018,37.503469477815,다사351451,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000934,장소,문화시설,19001840,롯데시네마,용인기흥점,,100209,롯데시네마,4146310200102340003,경기도,용인시 기흥구,구갈동,,234-3,4146310200,4146352000,414633351701,기흥역로,63,127.116765950492,37.2745394695973,다사660195,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000935,장소,문화시설,20520909,메가박스(2022년6월예정),여주아울렛점,,100212,메가박스,4167011200103750062,경기도,여주시,상거동,,375-62,4167011200,4167051000,,,,127.616163285359,37.2441021046011,라사103161,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000936,장소,문화시설,20594493,보성작은영화관,,,100202,일반극장/영화관,4678025028100020027,전라남도,보성군,보성읍,원봉리,2-27,4678025028,4678025000,467803290014,현충로,44-12,127.078315872628,34.7652032946135,다라614412,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000937,장소,문화시설,20718559,뮤즈DVD,,,92005,비디오/DVD감상실,1159010900103950069,서울특별시,동작구,신대방동,,395-69,1159010900,1159068000,115904157219,보라매로5가길,16,126.924094685524,37.4912751903556,다사490437,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000938,장소,문화시설,20993084,CGV,동두천점,,100208,CGV,4125010300103640001,경기도,동두천시,생연동,,364-1,4125010300,4125056500,412503215066,평화로,2346,127.058366328006,37.8972296921264,다사611886,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000939,장소,문화시설,21117343,서라벌극장,,,92005,비디오/DVD감상실,4111513400100110010,경기도,수원시 팔달구,매산로1가,,11-10,4111513400,4111566000,411154328419,향교로1번길,19,127.000435698194,37.2683576274672,다사557189,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000940,장소,문화시설,21627498,CGV(2021년9월예정),방학점,,100208,CGV,1132010600107070006,서울특별시,도봉구,방학동,,707-6,1132010600,1132069000,113203005039,도봉로,684,127.043550456373,37.6653949781892,다사597629,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000941,장소,문화시설,21641868,동원비디오물소극장,,,92005,비디오/DVD감상실,1123010400105910002,서울특별시,동대문구,전농동,,591-2,1123010400,1123056000,112303105008,왕산로,222-1,127.047332947229,37.5815266584643,다사600536,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000942,장소,문화시설,21686597,DVD방삼계점,,,92005,비디오/DVD감상실,4825010700114870006,경상남도,김해시,삼계동,,1487-6,4825010700,4825055000,482503335032,삼계중앙로,59,128.871668812006,35.2610614627392,마라247970,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000943,장소,문화시설,21686645,씨네텍DVD영화관,,,92005,비디오/DVD감상실,4115010100101760006,경기도,의정부시,의정부동,,176-6,4115010100,4115051000,411504343196,시민로121번길,21,127.048989649468,37.7393462059775,다사602711,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000944,장소,문화시설,21686735,베니스DVD영화관,,,92005,비디오/DVD감상실,4513011800100150022,전라북도,군산시,중앙로1가,,15-22,4513011800,4513053000,451303268096,중앙로,154,126.713500882032,35.9863997727729,다마291769,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000945,장소,문화시설,21688270,컴앤씨비디오감상실,,,92005,비디오/DVD감상실,2729010700117900018,대구광역시,달서구,신당동,,1790-18,2729010700,2729058500,272904241227,서당로7길,48,128.492862852209,35.8551797012092,라마896625,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000946,장소,문화시설,21688271,DVD프리존,,,92005,비디오/DVD감상실,4719010100101410006,경상북도,구미시,원평동,,141-6,4719010100,4719053500,471903304010,문화로,17,128.333300881984,36.1293000761478,라마749927,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000947,장소,문화시설,22051527,이천자동차전용극장,,,100207,자동차전용극장,4150025321100310039,경기도,이천시,부발읍,무촌리,31-39,4150025321,4150025300,,,,127.496477949082,37.2885680583447,다사996210,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000948,장소,문화시설,7233143,메가박스,광주상무점,,100212,메가박스,2914012000112230003,광주광역시,서구,치평동,,1223-3,2914012000,2914074500,291404280254,시청로60번길,21-6,126.85440077827,35.1541978620633,다라411845,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000949,장소,문화시설,7233204,CGV,남포점,,100208,CGV,2611014100100910000,부산광역시,중구,남포동6가,,91,2611014100,2611058000,261103125004,비프광장로,18,129.027303862525,35.0983529701122,마라392792,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000950,장소,문화시설,7233235,메가박스,전대점,,100212,메가박스,2917010100103620002,광주광역시,북구,중흥동,,362-2,2917010100,2917052000,291703162056,우치로,60,126.912537194635,35.1726329100381,다라465865,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000951,장소,문화시설,7303244,평택호자동차극장,,,100207,자동차전용극장,4122037030103210000,경기도,평택시,현덕면,권관리,321,4122037030,4122037000,412204364877,평택호길,159,126.921722453656,36.9211479799472,다바484804,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000952,장소,문화시설,10253623,석계극장,,,100202,일반극장/영화관,1135010200100460001,서울특별시,노원구,월계동,,46-1,1135010200,1135056000,113503005046,화랑로,337,127.065205247521,37.6151912034465,다사616573,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000953,장소,문화시설,14381432,롯데시네마,부천점,,100209,롯데시네마,4119010800111410002,경기도,부천시,중동,,1141-2,4119010800,4119074200,411903000065,길주로,280,126.773207081162,37.5028948594778,다사357450,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000954,장소,문화시설,16371397,CGV,김포풍무점,,100208,CGV,4157010700100380001,경기도,김포시,풍무동,,38-1,4157010700,4157055000,415703209124,풍무로,167,126.724096410887,37.6101444740829,다사315570,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000955,장소,문화시설,16382837,CGV,천안펜타포트점,,100208,CGV,4413310800112890000,충청남도,천안시 서북구,불당동,,1289,4413310800,4413356500,441333250062,공원로,196,127.101429980812,36.7984223727,다바644667,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000956,장소,문화시설,16584484,CGV,신촌아트레온점,,100208,CGV,1141011600100200025,서울특별시,서대문구,창천동,,20-25,1141011600,1141058500,114103005057,신촌로,129,126.940195628289,37.5566167615993,다사505509,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000957,장소,문화시설,16933043,CGV,전주효자점,,100208,CGV,4511114000104340000,전라북도,전주시 완산구,효자동1가,,434,4511114000,4511171300,451113266053,용머리로,45,127.115916144974,35.807085157319,다마652568,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000958,장소,문화시설,16979970,초록사과키즈영화관,경남김해점,,100202,일반극장/영화관,4825010700114790012,경상남도,김해시,삼계동,,1479-12,4825010700,4825055000,482503335004,가야로,172,128.871508394865,35.2622857856516,마라247971,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000959,장소,문화시설,17309231,군포G시네마,,,100202,일반극장/영화관,4141010100108710001,경기도,군포시,당동,,871-1,4141010100,4141052000,414103012052,고산로,263,126.943081031172,37.3463422656568,다사506276,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000960,장소,문화시설,17416471,CGV,서산점,,100208,CGV,4421010200110290001,충청남도,서산시,동문동,,1029-1,4421010200,4421053500,442103254105,안견로,242,126.456525558902,36.7782104096649,다바068649,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000961,장소,문화시설,17954483,롯데시네마,은평점,,100209,롯데시네마,1138011400100630000,서울특별시,은평구,진관동,,63,1138011400,1138069000,113803000008,통일로,1050,126.917916051696,37.6375410047724,다사486599,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000962,장소,문화시설,18468465,콜롯세움비디오감상실,,,92005,비디오/DVD감상실,4611015800109830002,전라남도,목포시,상동,,983-2,4611015800,4611075800,461103281049,신흥로,12,126.422516828838,34.8014444025598,다라014457,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000963,장소,문화시설,18878999,CGV,울산진장점,,100208,CGV,3120012100101200009,울산광역시,북구,진장동,,120-9,3120012100,3120056000,312003172025,진장유통로,51-10,129.355950143646,35.5758461974079,마마681326,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000964,장소,문화시설,19001402,메가박스,군자점,,100212,메가박스,1121510900104770012,서울특별시,광진구,군자동,,477-12,1121510900,1121573000,112153104007,능동로,289,127.078393030493,37.5557995308096,다사627508,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000965,장소,문화시설,20517295,놀숲,진해풍호점,,92005,비디오/DVD감상실,4812914200106260013,경상남도,창원시 진해구,자은동,,626-13,4812914200,4812960000,481293331072,풍호로,41,128.705695168021,35.1401542386484,마라098834,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000966,장소,문화시설,20633472,롯데시네마(2023년1월예정),전주점,,100209,롯데시네마,4511310500112200001,전라북도,전주시 덕진구,덕진동1가,,1220-1,4511310500,4511357000,451132266001,기린대로,451,127.126069654077,35.8390172054581,다마662603,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000967,장소,문화시설,20900456,씨네Q,성신여대입구점,,100202,일반극장/영화관,1129011600100010002,서울특별시,성북구,동선동1가,,1-2,1129011600,1129057500,112903107003,동소문로,106,127.017081024952,37.592593996526,다사573549,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000968,장소,문화시설,21246494,롯데시네마,중랑점,,100209,롯데시네마,1126010400102340001,서울특별시,중랑구,묵동,,234-1,1126010400,1126063000,112603000001,동일로,951,127.076045571644,37.6151909878152,다사625573,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000969,장소,문화시설,21686695,CNS존,,,92005,비디오/DVD감상실,1147010100108950021,서울특별시,양천구,신정동,,895-21,1147010100,1147065000,114704142114,목동로25길,12,126.862732203336,37.528066925053,다사436478,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000970,장소,문화시설,21686716,굿디지털영화관,,,92005,비디오/DVD감상실,2723011100114990001,대구광역시,북구,산격동,,1499-1,2723011100,2723063000,,,,128.608799963447,35.8927108723753,마마000668,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000971,장소,문화시설,21696865,메가박스,안성스타필드점,,100212,메가박스,4155025031103540000,경기도,안성시,공도읍,진사리,354,4155025031,4155025000,415502012006,서동대로,3930-39,127.147249646706,36.9946334036339,다바686885,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000972,장소,문화시설,21797880,한인컴퍼니,,,100202,일반극장/영화관,4145010900111000000,경기도,하남시,망월동,,1100,4145010900,4145061000,414503202059,미사강변동로,95,127.191741741921,37.5637311593327,다사727516,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000973,장소,문화시설,22080933,테이크파이브DVD방,,,92005,비디오/DVD감상실,4111513400100480005,경기도,수원시 팔달구,매산로1가,,48-5,4111513400,4111566000,411153176018,향교로,14,127.002736797544,37.26783783695,다사559188,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000974,장소,문화시설,14501680,시네마엠디비디방,,,92005,비디오/DVD감상실,2729010200104960010,대구광역시,달서구,두류동,,496-10,2729010200,2729055000,272904241075,달구벌대로344길,34,128.55260197187,35.8549650797489,라마950625,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000975,장소,문화시설,17015795,롯데시네마,월드타워점,,100209,롯데시네마,1171010200100290000,서울특별시,송파구,신천동,,29,1171010200,1171071000,117103123023,올림픽로,300,127.10500601817,37.5139999715681,다사650461,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000976,장소,문화시설,17431662,바빌론,,,92005,비디오/DVD감상실,3014010500100940002,대전광역시,중구,대흥동,,94-2,3014010500,3014057500,301404295206,대흥로165번길,10,127.430132491783,36.3254287865369,다바937142,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000977,장소,문화시설,17521716,만화공간,,,92005,비디오/DVD감상실,4111710200100180001,경기도,수원시 영통구,원천동,,18-1,4111710200,4111755000,411173176009,아주로,46,127.044062005637,37.2787955063066,다사595200,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000978,장소,문화시설,18521607,코코아DVD,,,92005,비디오/DVD감상실,4128510400108610000,경기도,고양시 일산동구,장항동,,861,4128510400,4128559000,412854379187,중앙로1261번길,55,126.770811018736,37.657606590193,다사356622,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000979,장소,문화시설,19404083,씨네올12,,,100202,일반극장/영화관,4119010900104610000,경기도,부천시,상동,,461,4119010900,4119061000,411903000019,부일로,223,126.754892255043,37.4889258706309,다사341435,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000980,장소,문화시설,20741185,롯데시네마,대구현풍점,,100209,롯데시네마,2771026522104900000,대구광역시,달성군,현풍읍,중리,490,2771026522,2771026500,277103341006,테크노상업로,62,128.456306452292,35.6931810649345,라마865445,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000981,장소,문화시설,20992480,퍼스트가든자동차극장,,,100207,자동차전용극장,4148011100110860002,경기도,파주시,상지석동,,1086-2,4148011100,4148055000,414804418784,탑삭골길,260,126.794324402106,37.7331632610793,다사378706,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000982,장소,문화시설,21686724,무비온라인,,,92005,비디오/DVD감상실,3020012200104100013,대전광역시,유성구,궁동,,410-13,3020012200,3020054000,302004301133,대학로151번길,25,127.34991691218,36.36186507549,다바865182,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000983,장소,문화시설,21686748,DVD룸영화관,,,92005,비디오/DVD감상실,4420010100100860011,충청남도,아산시,온천동,,86-11,4420010100,4420058000,442003015033,온천대로,1499,127.004604084068,36.7813820097517,다바557649,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000984,장소,문화시설,21688286,조이DVD,,,92005,비디오/DVD감상실,2629010600100550018,부산광역시,남구,대연동,,55-18,2629010600,2629053000,262904193211,용소로7번길,9,129.100802450477,35.1370641427153,마라458836,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000985,장소,문화시설,7233233,메가박스,파주출판도시점,,100212,메가박스,4148011500105100001,경기도,파주시,문발동,,510-1,4148011500,4148054000,414803206030,문발로,220,126.687866256002,37.7141515412754,다사284685,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000986,장소,문화시설,16163378,엠플레이,종로점,,92005,비디오/DVD감상실,1111013500100140009,서울특별시,종로구,관철동,,14-9,1111013500,1111061500,111104100141,삼일대로19길,28,126.985976544777,37.5696729395729,다사546523,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000987,장소,문화시설,17301873,미예랑소극장,,,100202,일반극장/영화관,5011010300114040002,제주특별자치도,제주시,이도일동,,1404-2,5011010300,5011053000,501103349184,중앙로,72,126.524340148743,33.5118064228471,다다093026,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000988,장소,문화시설,17671064,CGV,상봉점,,100208,CGV,1126010200105010000,서울특별시,중랑구,상봉동,,501,1126010200,1126059000,112603106004,상봉로,131,127.092255164946,37.5974185239759,다사640554,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000989,장소,문화시설,17727975,롯데시네마,산본피트인점,,100209,롯데시네마,4141010400111450006,경기도,군포시,산본동,,1145-6,4141010400,4141062000,414103200025,번영로,485,126.930654034626,37.3578006403158,다사495289,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000990,장소,문화시설,17753511,메가박스,강남대로씨티점,,100212,메가박스,1168010100108160000,서울특별시,강남구,역삼동,,816,1168010100,1168064000,116802102001,강남대로,422,127.026996155074,37.5003928024002,다사581446,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000991,장소,문화시설,18435661,북대만화카페,,,92005,비디오/DVD감상실,4511310500112770002,전라북도,전주시 덕진구,덕진동1가,,1277-2,4511310500,4511357000,451134601135,명륜5길,15-5,127.125078253315,35.844063234807,다마661609,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000992,장소,문화시설,18460709,VR플러스,강남점,,92005,비디오/DVD감상실,1168010100108250022,서울특별시,강남구,역삼동,,825-22,1168010100,1168064000,116804166743,테헤란로4길,14,127.029729451184,37.4973132259027,다사584443,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000993,장소,문화시설,18517297,놀숲부산사직점,,,92005,비디오/DVD감상실,2626010900100920036,부산광역시,동래구,사직동,,92-36,2626010900,2626059000,262603130010,사직북로,3,129.060675260369,35.1961626634311,마라420900,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000994,장소,문화시설,20737202,IMAX,,,92005,비디오/DVD감상실,4729011800102810000,경상북도,경산시,조영동,,281,4729011800,4729055000,472903313089,청운로,38,128.754813096207,35.838325582652,마마133609,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000995,장소,문화시설,20872361,CGV,울산신천점,,100208,CGV,3120010500100510000,울산광역시,북구,신천동,,51,3120010500,3120051000,312003351502,매산1로,17,129.355753036088,35.6349668150363,마마680392,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000996,장소,문화시설,21231789,CGV,광교점,,100208,CGV,4111710400110170002,경기도,수원시 영통구,하동,,1017-2,4111710400,4111761000,411173177022,광교중앙로,124,127.057314556892,37.2853813562129,다사607208,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000997,장소,문화시설,21647941,MDVD,,,92005,비디오/DVD감상실,4113510500102480004,경기도,성남시 분당구,서현동,,248-4,4113510500,4113558000,411354340225,서현로210번길,16,127.124368948009,37.3860684383075,다사667319,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000998,장소,문화시설,21686611,칸DVD,,,92005,비디오/DVD감상실,4113510700103530004,경기도,성남시 분당구,야탑동,,353-4,4113510700,4113562000,411354340306,야탑로69번길,24-6,127.127295169637,37.4116141605342,다사670347,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000999,장소,문화시설,21686727,나모DVD영화감상실,,,92005,비디오/DVD감상실,2629010600100680017,부산광역시,남구,대연동,,68-17,2629010600,2629053000,262904193212,용소로8번길,21,129.099388061176,35.136151374905,마라457834,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001000,장소,문화시설,21960415,함평자동차극장,,,100207,자동차전용극장,4686025023108280056,전라남도,함평군,함평읍,내교리,828-56,4686025023,4686025000,468603017044,함장로,1162,126.522574034191,35.0591300754985,다라108742,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001001,장소,문화시설,7233007,광주극장,,,100202,일반극장/영화관,2911010300100620009,광주광역시,동구,충장로5가,,62-9,2911010300,2911052500,291104277236,충장로46번길,10,126.912317779252,35.1499036743515,다라464840,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001002,장소,문화시설,7303258,팔공산자동차극장,,,100207,자동차전용극장,4785032035103120000,경상북도,칠곡군,동명면,득명리,312,4785032035,4785032000,478503314008,한티로,824,128.608341701631,36.014398823516,라마998802,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001003,장소,문화시설,7408855,CGV,청주서문점,,100208,CGV,4311110900100290002,충청북도,청주시 상당구,서문동,,29-2,4311110900,4311154500,431114508335,상당로81번길,63,127.486809427465,36.6350848203146,다바988485,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001004,장소,문화시설,11367974,롯데시네마,신림점,,100209,롯데시네마,1162010200116410002,서울특별시,관악구,신림동,,1641-2,1162010200,1162064500,116203120005,신림로,330,126.930297090858,37.4840482586797,다사496429,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001005,장소,문화시설,15988149,시민극장,,,100202,일반극장/영화관,3111010600102260017,울산광역시,중구,성남동,,226-17,3111010600,3111058500,311104307401,젊음의거리,29-20,129.318676582582,35.5544168061154,마마648302,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001006,장소,문화시설,16768528,롯데시네마,프리미엄안동점,,100209,롯데시네마,4717013300107340000,경상북도,안동시,옥동,,734,4717013300,4717065000,471702018002,경북대로,418,128.699730906675,36.5663618580303,마바073416,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001007,장소,문화시설,16933076,롯데시네마,광복점,,100209,롯데시네마,2611011000100200001,부산광역시,중구,중앙동7가,,20-1,2611011000,2611051000,261102000010,중앙대로,2,129.0363463991,35.0973991128649,마라400791,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001008,장소,문화시설,17511959,CGV,보령점,,100208,CGV,4418010100103240004,충청남도,보령시,대천동,,324-4,4418010100,4418052500,441803252047,대흥로,51,126.592844657107,36.3495635857586,다바186172,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001009,장소,문화시설,17739877,남해보물섬시네마,,,100202,일반극장/영화관,4884025024107600000,경상남도,남해군,남해읍,차산리,760,4884025024,4884025000,488403343022,선소로,12,127.899463965635,34.8453513824601,라라365501,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001010,장소,문화시설,18216363,CGV,정관점,,100208,CGV,2671025622107170006,부산광역시,기장군,정관읍,매학리,717-6,2671025622,2671025600,267103140048,정관중앙로,45,129.178293560697,35.3211938128816,마마525041,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001011,장소,문화시설,18419616,당진시네마,,,100202,일반극장/영화관,4427010100105430039,충청남도,당진시,읍내동,,543-39,4427010100,4427051000,442703265016,당진중앙2로,76,126.629607359567,36.8929676897097,다바224775,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001012,장소,문화시설,20537113,드림씨어터,,,100202,일반극장/영화관,2629010900112290001,부산광역시,남구,문현동,,1229-1,2629010900,2629069000,262903131011,문현금융로,40,129.065946192673,35.1464087173618,마라426845,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000001013,장소,문화시설,21136351,CGV,고양행신점,,100208,CGV,4128112800107620002,경기도,고양시 덕양구,행신동,,762-2,4128112800,4128165000,412813192095,충장로,8,126.834495529648,37.6135216350023,다사412573,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
